split,center_id,center_name,row_index,label,class_name
train,2,HAM_vidir_modern,14736,1,NV
train,2,HAM_vidir_modern,14766,2,BCC
train,2,HAM_vidir_modern,14770,0,MEL
train,2,HAM_vidir_modern,14774,1,NV
train,2,HAM_vidir_modern,14775,1,NV
train,2,HAM_vidir_modern,14776,4,BKL
train,2,HAM_vidir_modern,14777,1,NV
train,2,HAM_vidir_modern,14778,0,MEL
train,2,HAM_vidir_modern,14793,1,NV
train,2,HAM_vidir_modern,14799,1,NV
train,2,HAM_vidir_modern,14804,1,NV
train,2,HAM_vidir_modern,14811,0,MEL
train,2,HAM_vidir_modern,14815,1,NV
train,2,HAM_vidir_modern,14816,0,MEL
train,2,HAM_vidir_modern,14828,0,MEL
train,2,HAM_vidir_modern,14837,1,NV
train,2,HAM_vidir_modern,14866,1,NV
train,2,HAM_vidir_modern,14869,1,NV
train,2,HAM_vidir_modern,14872,1,NV
train,2,HAM_vidir_modern,14881,1,NV
train,2,HAM_vidir_modern,14927,1,NV
train,2,HAM_vidir_modern,14933,1,NV
train,2,HAM_vidir_modern,14950,1,NV
train,2,HAM_vidir_modern,14953,4,BKL
train,2,HAM_vidir_modern,14966,4,BKL
train,2,HAM_vidir_modern,14978,1,NV
train,2,HAM_vidir_modern,14987,2,BCC
train,2,HAM_vidir_modern,14992,0,MEL
train,2,HAM_vidir_modern,15005,0,MEL
train,2,HAM_vidir_modern,15012,1,NV
train,2,HAM_vidir_modern,15061,1,NV
train,2,HAM_vidir_modern,15064,1,NV
train,2,HAM_vidir_modern,15070,1,NV
train,2,HAM_vidir_modern,15082,0,MEL
train,2,HAM_vidir_modern,15084,4,BKL
train,2,HAM_vidir_modern,15105,4,BKL
train,2,HAM_vidir_modern,15108,1,NV
train,2,HAM_vidir_modern,15110,1,NV
train,2,HAM_vidir_modern,15133,6,VASC
train,2,HAM_vidir_modern,15146,3,AK
train,2,HAM_vidir_modern,15156,1,NV
train,2,HAM_vidir_modern,15157,1,NV
train,2,HAM_vidir_modern,15161,7,SCC
train,2,HAM_vidir_modern,15163,2,BCC
train,2,HAM_vidir_modern,15185,0,MEL
train,2,HAM_vidir_modern,15193,1,NV
train,2,HAM_vidir_modern,15203,1,NV
train,2,HAM_vidir_modern,15223,0,MEL
train,2,HAM_vidir_modern,15228,4,BKL
train,2,HAM_vidir_modern,15237,4,BKL
train,2,HAM_vidir_modern,15264,1,NV
train,2,HAM_vidir_modern,15275,4,BKL
train,2,HAM_vidir_modern,15296,4,BKL
train,2,HAM_vidir_modern,15312,1,NV
train,2,HAM_vidir_modern,15314,1,NV
train,2,HAM_vidir_modern,15326,4,BKL
train,2,HAM_vidir_modern,15333,0,MEL
train,2,HAM_vidir_modern,15334,1,NV
train,2,HAM_vidir_modern,15351,4,BKL
train,2,HAM_vidir_modern,15354,1,NV
train,2,HAM_vidir_modern,15366,1,NV
train,2,HAM_vidir_modern,15379,1,NV
train,2,HAM_vidir_modern,15391,0,MEL
train,2,HAM_vidir_modern,15408,0,MEL
train,2,HAM_vidir_modern,15414,1,NV
train,2,HAM_vidir_modern,15424,0,MEL
train,2,HAM_vidir_modern,15425,0,MEL
train,2,HAM_vidir_modern,15434,5,DF
train,2,HAM_vidir_modern,15464,1,NV
train,2,HAM_vidir_modern,15465,1,NV
train,2,HAM_vidir_modern,15473,0,MEL
train,2,HAM_vidir_modern,15486,3,AK
train,2,HAM_vidir_modern,15489,3,AK
train,2,HAM_vidir_modern,15491,1,NV
train,2,HAM_vidir_modern,15513,1,NV
train,2,HAM_vidir_modern,15533,3,AK
train,2,HAM_vidir_modern,15539,1,NV
train,2,HAM_vidir_modern,15545,4,BKL
train,2,HAM_vidir_modern,15551,1,NV
train,2,HAM_vidir_modern,15554,0,MEL
train,2,HAM_vidir_modern,15555,1,NV
train,2,HAM_vidir_modern,15564,1,NV
train,2,HAM_vidir_modern,15565,1,NV
train,2,HAM_vidir_modern,15581,1,NV
train,2,HAM_vidir_modern,15589,1,NV
train,2,HAM_vidir_modern,15595,5,DF
train,2,HAM_vidir_modern,15607,1,NV
train,2,HAM_vidir_modern,15623,0,MEL
train,2,HAM_vidir_modern,15631,1,NV
train,2,HAM_vidir_modern,15640,3,AK
train,2,HAM_vidir_modern,15644,1,NV
train,2,HAM_vidir_modern,15656,4,BKL
train,2,HAM_vidir_modern,15669,1,NV
train,2,HAM_vidir_modern,15680,1,NV
train,2,HAM_vidir_modern,15700,0,MEL
train,2,HAM_vidir_modern,15705,1,NV
train,2,HAM_vidir_modern,15709,0,MEL
train,2,HAM_vidir_modern,15718,4,BKL
train,2,HAM_vidir_modern,15723,1,NV
train,2,HAM_vidir_modern,15740,2,BCC
train,2,HAM_vidir_modern,15746,1,NV
train,2,HAM_vidir_modern,15756,0,MEL
train,2,HAM_vidir_modern,15781,1,NV
train,3,HAM_rosendahl,15784,1,NV
train,3,HAM_rosendahl,15808,0,MEL
train,3,HAM_rosendahl,15823,1,NV
train,3,HAM_rosendahl,15843,1,NV
train,3,HAM_rosendahl,15844,1,NV
train,3,HAM_rosendahl,15851,1,NV
train,3,HAM_rosendahl,15859,2,BCC
train,3,HAM_rosendahl,15873,7,SCC
train,3,HAM_rosendahl,15895,1,NV
train,3,HAM_rosendahl,15898,1,NV
train,3,HAM_rosendahl,15899,7,SCC
train,3,HAM_rosendahl,15902,1,NV
train,3,HAM_rosendahl,15905,7,SCC
train,3,HAM_rosendahl,15914,1,NV
train,3,HAM_rosendahl,15916,1,NV
train,3,HAM_rosendahl,15927,3,AK
train,3,HAM_rosendahl,15937,4,BKL
train,3,HAM_rosendahl,15945,0,MEL
train,3,HAM_rosendahl,15954,1,NV
train,3,HAM_rosendahl,15961,5,DF
train,3,HAM_rosendahl,15970,1,NV
train,3,HAM_rosendahl,15974,1,NV
train,3,HAM_rosendahl,15993,2,BCC
train,3,HAM_rosendahl,15996,0,MEL
train,3,HAM_rosendahl,16012,2,BCC
train,3,HAM_rosendahl,16037,2,BCC
train,3,HAM_rosendahl,16038,4,BKL
train,3,HAM_rosendahl,16045,3,AK
train,3,HAM_rosendahl,16047,1,NV
train,3,HAM_rosendahl,16054,2,BCC
train,3,HAM_rosendahl,16056,7,SCC
train,3,HAM_rosendahl,16072,1,NV
train,3,HAM_rosendahl,16077,1,NV
train,3,HAM_rosendahl,16079,1,NV
train,3,HAM_rosendahl,16086,1,NV
train,3,HAM_rosendahl,16093,4,BKL
train,3,HAM_rosendahl,16107,4,BKL
train,3,HAM_rosendahl,16108,4,BKL
train,3,HAM_rosendahl,16125,2,BCC
train,3,HAM_rosendahl,16134,0,MEL
train,3,HAM_rosendahl,16151,2,BCC
train,3,HAM_rosendahl,16155,1,NV
train,3,HAM_rosendahl,16173,2,BCC
train,3,HAM_rosendahl,16179,4,BKL
train,3,HAM_rosendahl,16195,4,BKL
train,3,HAM_rosendahl,16202,1,NV
train,3,HAM_rosendahl,16203,0,MEL
train,3,HAM_rosendahl,16218,5,DF
train,3,HAM_rosendahl,16221,3,AK
train,3,HAM_rosendahl,16226,2,BCC
train,3,HAM_rosendahl,16238,5,DF
train,3,HAM_rosendahl,16268,0,MEL
train,3,HAM_rosendahl,16284,4,BKL
train,3,HAM_rosendahl,16286,1,NV
train,3,HAM_rosendahl,16324,1,NV
train,3,HAM_rosendahl,16341,1,NV
train,3,HAM_rosendahl,16344,7,SCC
train,3,HAM_rosendahl,16348,3,AK
train,3,HAM_rosendahl,16350,0,MEL
train,3,HAM_rosendahl,16372,3,AK
train,3,HAM_rosendahl,16382,1,NV
train,3,HAM_rosendahl,16416,2,BCC
train,3,HAM_rosendahl,16422,4,BKL
train,3,HAM_rosendahl,16430,4,BKL
train,3,HAM_rosendahl,16432,1,NV
train,3,HAM_rosendahl,16436,0,MEL
train,3,HAM_rosendahl,16437,1,NV
train,3,HAM_rosendahl,16462,4,BKL
train,3,HAM_rosendahl,16474,4,BKL
train,3,HAM_rosendahl,16491,1,NV
train,3,HAM_rosendahl,16497,0,MEL
train,3,HAM_rosendahl,16499,1,NV
train,3,HAM_rosendahl,16500,0,MEL
train,3,HAM_rosendahl,16501,4,BKL
train,3,HAM_rosendahl,16505,1,NV
train,3,HAM_rosendahl,16506,4,BKL
train,3,HAM_rosendahl,16514,1,NV
train,3,HAM_rosendahl,16524,0,MEL
train,3,HAM_rosendahl,16555,0,MEL
train,3,HAM_rosendahl,16569,1,NV
train,3,HAM_rosendahl,16570,4,BKL
train,3,HAM_rosendahl,16576,1,NV
train,3,HAM_rosendahl,16581,4,BKL
train,3,HAM_rosendahl,16598,1,NV
train,3,HAM_rosendahl,16600,0,MEL
train,3,HAM_rosendahl,16604,3,AK
train,3,HAM_rosendahl,16624,1,NV
train,3,HAM_rosendahl,16653,1,NV
train,3,HAM_rosendahl,16676,0,MEL
train,3,HAM_rosendahl,16690,2,BCC
train,3,HAM_rosendahl,16700,2,BCC
train,3,HAM_rosendahl,16706,0,MEL
train,3,HAM_rosendahl,16713,1,NV
train,3,HAM_rosendahl,16714,1,NV
train,3,HAM_rosendahl,16739,5,DF
train,3,HAM_rosendahl,16750,0,MEL
train,3,HAM_rosendahl,16751,1,NV
train,3,HAM_rosendahl,16754,2,BCC
train,3,HAM_rosendahl,16763,4,BKL
train,3,HAM_rosendahl,16772,4,BKL
train,3,HAM_rosendahl,16778,4,BKL
train,3,HAM_rosendahl,16797,4,BKL
train,3,HAM_rosendahl,16808,2,BCC
train,3,HAM_rosendahl,16818,1,NV
train,3,HAM_rosendahl,16822,4,BKL
train,3,HAM_rosendahl,16823,2,BCC
train,3,HAM_rosendahl,16836,0,MEL
train,3,HAM_rosendahl,16837,7,SCC
train,3,HAM_rosendahl,16845,1,NV
train,3,HAM_rosendahl,16847,0,MEL
train,3,HAM_rosendahl,16852,4,BKL
train,3,HAM_rosendahl,16855,0,MEL
train,3,HAM_rosendahl,16885,1,NV
train,3,HAM_rosendahl,16890,1,NV
train,3,HAM_rosendahl,16920,4,BKL
train,3,HAM_rosendahl,16928,1,NV
train,3,HAM_rosendahl,16936,0,MEL
train,3,HAM_rosendahl,16953,0,MEL
train,3,HAM_rosendahl,16965,4,BKL
train,3,HAM_rosendahl,16976,7,SCC
train,3,HAM_rosendahl,16995,2,BCC
train,3,HAM_rosendahl,17013,4,BKL
train,3,HAM_rosendahl,17015,4,BKL
train,3,HAM_rosendahl,17027,2,BCC
train,3,HAM_rosendahl,17044,4,BKL
train,3,HAM_rosendahl,17047,1,NV
train,3,HAM_rosendahl,17049,1,NV
train,3,HAM_rosendahl,17061,7,SCC
train,3,HAM_rosendahl,17063,7,SCC
train,3,HAM_rosendahl,17064,2,BCC
train,3,HAM_rosendahl,17066,7,SCC
train,3,HAM_rosendahl,17069,1,NV
train,3,HAM_rosendahl,17071,3,AK
train,3,HAM_rosendahl,17084,1,NV
train,3,HAM_rosendahl,17094,7,SCC
train,3,HAM_rosendahl,17102,1,NV
train,3,HAM_rosendahl,17131,1,NV
train,3,HAM_rosendahl,17136,5,DF
train,3,HAM_rosendahl,17147,4,BKL
train,3,HAM_rosendahl,17166,4,BKL
train,3,HAM_rosendahl,17174,1,NV
train,3,HAM_rosendahl,17176,1,NV
train,3,HAM_rosendahl,17189,4,BKL
train,3,HAM_rosendahl,17217,1,NV
train,3,HAM_rosendahl,17228,1,NV
train,3,HAM_rosendahl,17255,1,NV
train,3,HAM_rosendahl,17256,2,BCC
train,3,HAM_rosendahl,17271,4,BKL
train,3,HAM_rosendahl,17274,0,MEL
train,3,HAM_rosendahl,17290,4,BKL
train,3,HAM_rosendahl,17295,1,NV
train,3,HAM_rosendahl,17298,6,VASC
train,3,HAM_rosendahl,17318,0,MEL
train,3,HAM_rosendahl,17322,0,MEL
train,3,HAM_rosendahl,17323,1,NV
train,3,HAM_rosendahl,17336,1,NV
train,3,HAM_rosendahl,17341,4,BKL
train,3,HAM_rosendahl,17346,4,BKL
train,3,HAM_rosendahl,17348,2,BCC
train,3,HAM_rosendahl,17361,5,DF
train,3,HAM_rosendahl,17368,3,AK
train,3,HAM_rosendahl,17385,4,BKL
train,3,HAM_rosendahl,17401,0,MEL
train,3,HAM_rosendahl,17424,1,NV
train,3,HAM_rosendahl,17433,2,BCC
train,3,HAM_rosendahl,17434,1,NV
train,3,HAM_rosendahl,17446,4,BKL
train,3,HAM_rosendahl,17455,7,SCC
train,3,HAM_rosendahl,17477,0,MEL
train,3,HAM_rosendahl,17486,7,SCC
train,3,HAM_rosendahl,17492,4,BKL
train,3,HAM_rosendahl,17493,2,BCC
train,3,HAM_rosendahl,17514,0,MEL
train,3,HAM_rosendahl,17531,7,SCC
train,3,HAM_rosendahl,17534,4,BKL
train,3,HAM_rosendahl,17536,1,NV
train,3,HAM_rosendahl,17537,4,BKL
train,3,HAM_rosendahl,17546,1,NV
train,3,HAM_rosendahl,17547,1,NV
train,3,HAM_rosendahl,17576,3,AK
train,3,HAM_rosendahl,17583,1,NV
train,4,MSK,17591,1,NV
train,4,MSK,17598,0,MEL
train,4,MSK,17603,1,NV
train,4,MSK,17605,0,MEL
train,4,MSK,17615,1,NV
train,4,MSK,17621,0,MEL
train,4,MSK,17623,4,BKL
train,4,MSK,17627,4,BKL
train,4,MSK,17631,0,MEL
train,4,MSK,17634,1,NV
train,4,MSK,17637,1,NV
train,4,MSK,17642,1,NV
train,4,MSK,17643,1,NV
train,4,MSK,17645,4,BKL
train,4,MSK,17656,4,BKL
train,4,MSK,17659,1,NV
train,4,MSK,17677,1,NV
train,4,MSK,17684,1,NV
train,4,MSK,17690,1,NV
train,4,MSK,17692,1,NV
train,4,MSK,17694,4,BKL
train,4,MSK,17699,4,BKL
train,4,MSK,17700,0,MEL
train,4,MSK,17701,1,NV
train,4,MSK,17708,1,NV
train,4,MSK,17713,1,NV
train,4,MSK,17714,4,BKL
train,4,MSK,17720,4,BKL
train,4,MSK,17721,0,MEL
train,4,MSK,17725,1,NV
train,4,MSK,17734,1,NV
train,4,MSK,17736,1,NV
train,4,MSK,17743,4,BKL
train,4,MSK,17746,1,NV
train,4,MSK,17755,0,MEL
train,4,MSK,17758,4,BKL
train,4,MSK,17764,1,NV
train,4,MSK,17767,1,NV
train,4,MSK,17768,1,NV
train,4,MSK,17775,1,NV
train,4,MSK,17781,0,MEL
train,4,MSK,17782,0,MEL
train,4,MSK,17800,4,BKL
train,4,MSK,17824,0,MEL
train,4,MSK,17836,1,NV
train,4,MSK,17843,1,NV
train,4,MSK,17860,4,BKL
train,4,MSK,17863,4,BKL
train,4,MSK,17869,1,NV
train,4,MSK,17875,1,NV
train,4,MSK,17878,0,MEL
train,4,MSK,17886,4,BKL
train,4,MSK,17890,1,NV
train,4,MSK,17892,1,NV
train,4,MSK,17899,0,MEL
train,4,MSK,17906,0,MEL
train,4,MSK,17908,0,MEL
train,4,MSK,17911,4,BKL
train,4,MSK,17917,4,BKL
train,4,MSK,17922,1,NV
train,4,MSK,17927,1,NV
train,4,MSK,17928,1,NV
train,4,MSK,17954,1,NV
train,4,MSK,17976,0,MEL
train,4,MSK,17990,1,NV
train,4,MSK,18010,0,MEL
train,4,MSK,18015,4,BKL
train,4,MSK,18023,1,NV
train,4,MSK,18033,1,NV
train,4,MSK,18042,0,MEL
train,4,MSK,18049,0,MEL
train,4,MSK,18057,1,NV
train,4,MSK,18064,4,BKL
train,4,MSK,18067,0,MEL
train,4,MSK,18076,0,MEL
train,4,MSK,18084,0,MEL
train,4,MSK,18091,0,MEL
train,4,MSK,18096,0,MEL
train,4,MSK,18100,1,NV
train,4,MSK,18107,1,NV
train,4,MSK,18109,1,NV
train,4,MSK,18111,1,NV
train,4,MSK,18113,0,MEL
train,4,MSK,18131,4,BKL
train,4,MSK,18141,1,NV
train,4,MSK,18145,1,NV
train,4,MSK,18150,1,NV
train,4,MSK,18156,1,NV
train,4,MSK,18165,4,BKL
train,4,MSK,18168,4,BKL
train,4,MSK,18188,1,NV
train,4,MSK,18193,1,NV
train,4,MSK,18196,1,NV
train,4,MSK,18200,4,BKL
train,4,MSK,18202,1,NV
train,4,MSK,18208,1,NV
train,4,MSK,18216,4,BKL
train,4,MSK,18229,1,NV
train,4,MSK,18233,0,MEL
train,4,MSK,18243,1,NV
train,5,HAM_vienna_dias,18249,1,NV
train,5,HAM_vienna_dias,18251,1,NV
train,5,HAM_vienna_dias,18253,5,DF
train,5,HAM_vienna_dias,18258,1,NV
train,5,HAM_vienna_dias,18260,1,NV
train,5,HAM_vienna_dias,18261,1,NV
train,5,HAM_vienna_dias,18263,1,NV
train,5,HAM_vienna_dias,18264,1,NV
train,5,HAM_vienna_dias,18270,1,NV
train,5,HAM_vienna_dias,18282,1,NV
train,5,HAM_vienna_dias,18284,1,NV
train,5,HAM_vienna_dias,18293,1,NV
train,5,HAM_vienna_dias,18301,1,NV
train,5,HAM_vienna_dias,18304,1,NV
train,5,HAM_vienna_dias,18305,1,NV
train,5,HAM_vienna_dias,18308,1,NV
train,5,HAM_vienna_dias,18311,1,NV
train,5,HAM_vienna_dias,18314,1,NV
train,5,HAM_vienna_dias,18317,1,NV
train,5,HAM_vienna_dias,18321,1,NV
train,5,HAM_vienna_dias,18331,1,NV
train,5,HAM_vienna_dias,18334,4,BKL
train,5,HAM_vienna_dias,18335,1,NV
train,5,HAM_vienna_dias,18336,0,MEL
train,5,HAM_vienna_dias,18343,1,NV
train,5,HAM_vienna_dias,18344,1,NV
train,5,HAM_vienna_dias,18345,1,NV
train,5,HAM_vienna_dias,18362,0,MEL
train,5,HAM_vienna_dias,18363,2,BCC
train,5,HAM_vienna_dias,18364,1,NV
train,5,HAM_vienna_dias,18366,1,NV
train,5,HAM_vienna_dias,18369,0,MEL
train,5,HAM_vienna_dias,18370,1,NV
train,5,HAM_vienna_dias,18372,1,NV
train,5,HAM_vienna_dias,18374,0,MEL
train,5,HAM_vienna_dias,18375,0,MEL
train,5,HAM_vienna_dias,18377,5,DF
train,5,HAM_vienna_dias,18386,0,MEL
train,5,HAM_vienna_dias,18390,1,NV
train,5,HAM_vienna_dias,18394,1,NV
train,5,HAM_vienna_dias,18400,1,NV
train,5,HAM_vienna_dias,18401,1,NV
train,5,HAM_vienna_dias,18402,2,BCC
train,5,HAM_vienna_dias,18407,1,NV
train,5,HAM_vienna_dias,18410,1,NV
train,5,HAM_vienna_dias,18415,1,NV
train,5,HAM_vienna_dias,18417,1,NV
train,5,HAM_vienna_dias,18419,1,NV
train,5,HAM_vienna_dias,18422,0,MEL
train,5,HAM_vienna_dias,18424,1,NV
train,5,HAM_vienna_dias,18425,1,NV
train,5,HAM_vienna_dias,18434,0,MEL
train,5,HAM_vienna_dias,18445,0,MEL
train,5,HAM_vienna_dias,18447,1,NV
train,5,HAM_vienna_dias,18449,1,NV
train,5,HAM_vienna_dias,18454,1,NV
train,5,HAM_vienna_dias,18457,1,NV
train,5,HAM_vienna_dias,18461,1,NV
train,5,HAM_vienna_dias,18463,6,VASC
train,5,HAM_vienna_dias,18464,1,NV
train,5,HAM_vienna_dias,18466,1,NV
train,5,HAM_vienna_dias,18467,1,NV
train,5,HAM_vienna_dias,18468,1,NV
train,5,HAM_vienna_dias,18479,1,NV
train,5,HAM_vienna_dias,18481,1,NV
train,5,HAM_vienna_dias,18483,0,MEL
train,5,HAM_vienna_dias,18486,1,NV
train,5,HAM_vienna_dias,18492,1,NV
train,5,HAM_vienna_dias,18494,0,MEL
train,5,HAM_vienna_dias,18495,1,NV
train,5,HAM_vienna_dias,18500,1,NV
train,5,HAM_vienna_dias,18502,1,NV
train,5,HAM_vienna_dias,18503,1,NV
train,5,HAM_vienna_dias,18507,4,BKL
train,5,HAM_vienna_dias,18510,1,NV
train,5,HAM_vienna_dias,18514,1,NV
train,5,HAM_vienna_dias,18517,1,NV
train,5,HAM_vienna_dias,18518,0,MEL
train,5,HAM_vienna_dias,18525,1,NV
train,5,HAM_vienna_dias,18529,1,NV
train,5,HAM_vienna_dias,18532,0,MEL
train,5,HAM_vienna_dias,18533,1,NV
train,5,HAM_vienna_dias,18534,0,MEL
train,5,HAM_vienna_dias,18538,1,NV
train,5,HAM_vienna_dias,18540,1,NV
train,5,HAM_vienna_dias,18541,1,NV
train,5,HAM_vienna_dias,18543,1,NV
train,5,HAM_vienna_dias,18546,1,NV
train,5,HAM_vienna_dias,18557,0,MEL
train,5,HAM_vienna_dias,18559,1,NV
train,5,HAM_vienna_dias,18560,1,NV
train,5,HAM_vienna_dias,18569,1,NV
train,5,HAM_vienna_dias,18575,1,NV
train,5,HAM_vienna_dias,18576,1,NV
train,5,HAM_vienna_dias,18578,1,NV
train,5,HAM_vienna_dias,18581,0,MEL
train,5,HAM_vienna_dias,18586,1,NV
train,5,HAM_vienna_dias,18589,1,NV
train,5,HAM_vienna_dias,18591,1,NV
train,5,HAM_vienna_dias,18595,1,NV
test,0,BCN,8,2,BCC
test,0,BCN,10,3,AK
test,0,BCN,13,2,BCC
test,0,BCN,26,0,MEL
test,0,BCN,33,1,NV
test,0,BCN,36,1,NV
test,0,BCN,38,1,NV
test,0,BCN,85,2,BCC
test,0,BCN,96,4,BKL
test,0,BCN,119,1,NV
test,0,BCN,128,7,SCC
test,0,BCN,142,4,BKL
test,0,BCN,147,2,BCC
test,0,BCN,187,1,NV
test,0,BCN,193,1,NV
test,0,BCN,202,0,MEL
test,0,BCN,212,2,BCC
test,0,BCN,214,1,NV
test,0,BCN,228,4,BKL
test,0,BCN,229,1,NV
test,0,BCN,237,0,MEL
test,0,BCN,238,0,MEL
test,0,BCN,259,1,NV
test,0,BCN,263,0,MEL
test,0,BCN,265,1,NV
test,0,BCN,280,1,NV
test,0,BCN,290,0,MEL
test,0,BCN,305,1,NV
test,0,BCN,306,0,MEL
test,0,BCN,309,0,MEL
test,0,BCN,319,1,NV
test,0,BCN,330,7,SCC
test,0,BCN,341,1,NV
test,0,BCN,342,0,MEL
test,0,BCN,353,3,AK
test,0,BCN,359,0,MEL
test,0,BCN,375,1,NV
test,0,BCN,386,2,BCC
test,0,BCN,390,4,BKL
test,0,BCN,409,3,AK
test,0,BCN,417,1,NV
test,0,BCN,444,6,VASC
test,0,BCN,448,1,NV
test,0,BCN,461,2,BCC
test,0,BCN,467,0,MEL
test,0,BCN,468,1,NV
test,0,BCN,488,2,BCC
test,0,BCN,496,1,NV
test,0,BCN,517,3,AK
test,0,BCN,536,2,BCC
test,0,BCN,549,1,NV
test,0,BCN,561,3,AK
test,0,BCN,564,2,BCC
test,0,BCN,571,1,NV
test,0,BCN,582,2,BCC
test,0,BCN,583,4,BKL
test,0,BCN,592,2,BCC
test,0,BCN,612,2,BCC
test,0,BCN,613,2,BCC
test,0,BCN,615,7,SCC
test,0,BCN,636,0,MEL
test,0,BCN,639,0,MEL
test,0,BCN,641,1,NV
test,0,BCN,647,7,SCC
test,0,BCN,657,2,BCC
test,0,BCN,658,4,BKL
test,0,BCN,660,4,BKL
test,0,BCN,668,1,NV
test,0,BCN,672,0,MEL
test,0,BCN,673,1,NV
test,0,BCN,674,0,MEL
test,0,BCN,676,1,NV
test,0,BCN,677,4,BKL
test,0,BCN,681,1,NV
test,0,BCN,686,1,NV
test,0,BCN,688,0,MEL
test,0,BCN,690,2,BCC
test,0,BCN,693,1,NV
test,0,BCN,696,2,BCC
test,0,BCN,698,0,MEL
test,0,BCN,699,7,SCC
test,0,BCN,714,2,BCC
test,0,BCN,718,1,NV
test,0,BCN,757,0,MEL
test,0,BCN,758,4,BKL
test,0,BCN,763,0,MEL
test,0,BCN,767,2,BCC
test,0,BCN,777,0,MEL
test,0,BCN,788,1,NV
test,0,BCN,803,0,MEL
test,0,BCN,814,0,MEL
test,0,BCN,828,0,MEL
test,0,BCN,830,1,NV
test,0,BCN,831,0,MEL
test,0,BCN,839,1,NV
test,0,BCN,854,4,BKL
test,0,BCN,856,0,MEL
test,0,BCN,876,2,BCC
test,0,BCN,880,4,BKL
test,0,BCN,896,2,BCC
test,0,BCN,907,2,BCC
test,0,BCN,931,1,NV
test,0,BCN,935,1,NV
test,0,BCN,955,0,MEL
test,0,BCN,958,2,BCC
test,0,BCN,963,1,NV
test,0,BCN,966,7,SCC
test,0,BCN,972,2,BCC
test,0,BCN,977,1,NV
test,0,BCN,979,0,MEL
test,0,BCN,984,1,NV
test,0,BCN,990,0,MEL
test,0,BCN,996,2,BCC
test,0,BCN,1001,1,NV
test,0,BCN,1019,2,BCC
test,0,BCN,1053,0,MEL
test,0,BCN,1060,0,MEL
test,0,BCN,1086,0,MEL
test,0,BCN,1092,2,BCC
test,0,BCN,1100,1,NV
test,0,BCN,1132,2,BCC
test,0,BCN,1164,1,NV
test,0,BCN,1169,1,NV
test,0,BCN,1190,1,NV
test,0,BCN,1195,1,NV
test,0,BCN,1205,1,NV
test,0,BCN,1208,1,NV
test,0,BCN,1215,0,MEL
test,0,BCN,1223,1,NV
test,0,BCN,1224,1,NV
test,0,BCN,1234,1,NV
test,0,BCN,1240,1,NV
test,0,BCN,1262,1,NV
test,0,BCN,1297,1,NV
test,0,BCN,1303,1,NV
test,0,BCN,1304,2,BCC
test,0,BCN,1306,3,AK
test,0,BCN,1319,0,MEL
test,0,BCN,1332,2,BCC
test,0,BCN,1335,0,MEL
test,0,BCN,1339,1,NV
test,0,BCN,1342,2,BCC
test,0,BCN,1352,1,NV
test,0,BCN,1358,7,SCC
test,0,BCN,1365,2,BCC
test,0,BCN,1372,3,AK
test,0,BCN,1377,2,BCC
test,0,BCN,1379,4,BKL
test,0,BCN,1387,2,BCC
test,0,BCN,1395,2,BCC
test,0,BCN,1398,0,MEL
test,0,BCN,1399,7,SCC
test,0,BCN,1401,7,SCC
test,0,BCN,1405,0,MEL
test,0,BCN,1406,1,NV
test,0,BCN,1423,2,BCC
test,0,BCN,1429,1,NV
test,0,BCN,1433,1,NV
test,0,BCN,1462,2,BCC
test,0,BCN,1469,4,BKL
test,0,BCN,1476,4,BKL
test,0,BCN,1477,3,AK
test,0,BCN,1478,5,DF
test,0,BCN,1482,1,NV
test,0,BCN,1493,0,MEL
test,0,BCN,1499,3,AK
test,0,BCN,1513,2,BCC
test,0,BCN,1522,0,MEL
test,0,BCN,1533,5,DF
test,0,BCN,1543,4,BKL
test,0,BCN,1544,1,NV
test,0,BCN,1547,4,BKL
test,0,BCN,1608,0,MEL
test,0,BCN,1612,6,VASC
test,0,BCN,1619,0,MEL
test,0,BCN,1624,0,MEL
test,0,BCN,1626,0,MEL
test,0,BCN,1639,0,MEL
test,0,BCN,1640,1,NV
test,0,BCN,1641,0,MEL
test,0,BCN,1643,0,MEL
test,0,BCN,1654,2,BCC
test,0,BCN,1680,1,NV
test,0,BCN,1687,3,AK
test,0,BCN,1698,0,MEL
test,0,BCN,1701,2,BCC
test,0,BCN,1709,7,SCC
test,0,BCN,1712,1,NV
test,0,BCN,1714,1,NV
test,0,BCN,1719,1,NV
test,0,BCN,1727,1,NV
test,0,BCN,1744,1,NV
test,0,BCN,1748,4,BKL
test,0,BCN,1767,2,BCC
test,0,BCN,1790,2,BCC
test,0,BCN,1802,0,MEL
test,0,BCN,1806,4,BKL
test,0,BCN,1826,4,BKL
test,0,BCN,1838,1,NV
test,0,BCN,1866,1,NV
test,0,BCN,1892,4,BKL
test,0,BCN,1898,2,BCC
test,0,BCN,1908,3,AK
test,0,BCN,1915,1,NV
test,0,BCN,1944,2,BCC
test,0,BCN,1950,3,AK
test,0,BCN,1974,0,MEL
test,0,BCN,1985,5,DF
test,0,BCN,1996,2,BCC
test,0,BCN,2004,1,NV
test,0,BCN,2071,1,NV
test,0,BCN,2107,4,BKL
test,0,BCN,2108,1,NV
test,0,BCN,2133,1,NV
test,0,BCN,2136,2,BCC
test,0,BCN,2145,1,NV
test,0,BCN,2147,2,BCC
test,0,BCN,2173,2,BCC
