split,row_index,center,label
train,12734,1,1
train,12735,1,1
train,12736,1,1
train,12737,1,1
train,12738,1,1
train,12739,1,1
train,12740,1,1
train,12741,1,1
train,12742,1,1
train,12743,1,1
train,12744,1,1
train,12745,1,1
train,12746,1,1
train,12747,1,1
train,12748,1,1
train,12749,1,5
train,12750,1,1
train,12751,1,1
train,12752,1,1
train,12753,1,1
train,12754,1,1
train,12755,1,1
train,12756,1,4
train,12757,1,1
train,12758,1,1
train,12759,1,1
train,12760,1,1
train,12761,1,1
train,12762,1,4
train,12763,1,1
train,12764,1,1
train,12765,1,1
train,12766,1,1
train,12767,1,1
train,12768,1,1
train,12769,1,1
train,12770,1,1
train,12771,1,1
train,12772,1,1
train,12773,1,1
train,12774,1,1
train,12775,1,1
train,12776,1,1
train,12777,1,1
train,12778,1,1
train,12779,1,1
train,12780,1,1
train,12781,1,1
train,12782,1,1
train,12783,1,1
train,12784,1,1
train,12785,1,1
train,12786,1,1
train,12787,1,1
train,12788,1,1
train,12789,1,1
train,12790,1,1
train,12791,1,1
train,12792,1,1
train,12793,1,1
train,12794,1,1
train,12795,1,1
train,12796,1,1
train,12797,1,1
train,12798,1,1
train,12799,1,1
train,12800,1,1
train,12801,1,1
train,12802,1,1
train,12803,1,1
train,12804,1,1
train,12805,1,1
train,12806,1,1
train,12807,1,4
train,12808,1,1
train,12809,1,1
train,12810,1,1
train,12811,1,1
train,12812,1,1
train,12813,1,1
train,12814,1,1
train,12815,1,1
train,12816,1,1
train,12817,1,1
train,12818,1,1
train,12819,1,1
train,12820,1,1
train,12821,1,1
train,12822,1,1
train,12823,1,1
train,12824,1,1
train,12825,1,1
train,12826,1,1
train,12827,1,1
train,12828,1,1
train,12829,1,1
train,12830,1,1
train,12831,1,1
train,12832,1,1
train,12833,1,1
train,12834,1,1
train,12835,1,1
train,12836,1,1
train,12837,1,1
train,12838,1,1
train,12839,1,1
train,12840,1,1
train,12841,1,4
train,12842,1,1
train,12843,1,1
train,12844,1,1
train,12845,1,1
train,12846,1,1
train,12847,1,1
train,12848,1,1
train,12849,1,1
train,12850,1,1
train,12851,1,1
train,12852,1,1
train,12853,1,1
train,12854,1,1
train,12855,1,1
train,12856,1,1
train,12857,1,1
train,12858,1,1
train,12859,1,1
train,12860,1,1
train,12861,1,1
train,12862,1,1
train,12863,1,1
train,12864,1,1
train,12865,1,1
train,12866,1,1
train,12867,1,1
train,12868,1,1
train,12869,1,1
train,12870,1,1
train,12871,1,1
train,12872,1,1
train,12873,1,1
train,12874,1,1
train,12875,1,1
train,12876,1,1
train,12877,1,1
train,12878,1,1
train,12879,1,1
train,12880,1,5
train,12881,1,1
train,12882,1,1
train,12883,1,1
train,12884,1,1
train,12885,1,1
train,12886,1,1
train,12887,1,1
train,12888,1,1
train,12889,1,1
train,12890,1,1
train,12891,1,1
train,12892,1,1
train,12893,1,1
train,12894,1,1
train,12895,1,1
train,12896,1,1
train,12897,1,1
train,12898,1,1
train,12899,1,1
train,12900,1,1
train,12901,1,1
train,12902,1,1
train,12903,1,1
train,12904,1,1
train,12905,1,1
train,12906,1,1
train,12907,1,1
train,12908,1,1
train,12909,1,1
train,12910,1,1
train,12911,1,1
train,12912,1,1
train,12913,1,1
train,12914,1,1
train,12915,1,4
train,12916,1,1
train,12917,1,1
train,12918,1,1
train,12919,1,5
train,12920,1,1
train,12921,1,1
train,12922,1,1
train,12923,1,1
train,12924,1,1
train,12925,1,1
train,12926,1,1
train,12927,1,1
train,12928,1,0
train,12929,1,1
train,12930,1,1
train,12931,1,1
train,12932,1,1
train,12933,1,1
train,12934,1,1
train,12935,1,1
train,12936,1,1
train,12937,1,1
train,12938,1,1
train,12939,1,1
train,12940,1,1
train,12941,1,1
train,12942,1,1
train,12943,1,1
train,12944,1,1
train,12945,1,1
train,12946,1,1
train,12947,1,1
train,12948,1,1
train,12949,1,1
train,12950,1,1
train,12951,1,1
train,12952,1,1
train,12953,1,1
train,12954,1,1
train,12955,1,1
train,12956,1,1
train,12957,1,1
train,12958,1,1
train,12959,1,1
train,12960,1,1
train,12961,1,1
train,12962,1,1
train,12963,1,1
train,12964,1,1
train,12965,1,1
train,12966,1,1
train,12967,1,1
train,12968,1,1
train,12969,1,1
train,12970,1,1
train,12971,1,1
train,12972,1,1
train,12973,1,1
train,12974,1,1
train,12975,1,1
train,12976,1,1
train,12977,1,1
train,12978,1,1
train,12979,1,1
train,12980,1,5
train,12981,1,1
train,12982,1,4
train,12983,1,1
train,12984,1,1
train,12985,1,1
train,12986,1,4
train,12987,1,1
train,12988,1,1
train,12989,1,1
train,12990,1,1
train,12991,1,1
train,12992,1,1
train,12993,1,1
train,12994,1,1
train,12995,1,1
train,12996,1,1
train,12997,1,6
train,12998,1,1
train,12999,1,1
train,13000,1,1
train,13001,1,1
train,13002,1,1
train,13003,1,4
train,13004,1,1
train,13005,1,1
train,13006,1,1
train,13007,1,1
train,13008,1,1
train,13009,1,1
train,13010,1,1
train,13011,1,1
train,13012,1,1
train,13013,1,1
train,13014,1,1
train,13015,1,1
train,13016,1,1
train,13017,1,1
train,13018,1,1
train,13019,1,1
train,13020,1,1
train,13021,1,1
train,13022,1,1
train,13023,1,1
train,13024,1,1
train,13025,1,1
train,13026,1,1
train,13027,1,1
train,13028,1,1
train,13029,1,1
train,13030,1,1
train,13031,1,1
train,13032,1,1
train,13033,1,1
train,13034,1,1
train,13035,1,1
train,13036,1,1
train,13037,1,1
train,13038,1,1
train,13039,1,6
train,13040,1,4
train,13041,1,1
train,13042,1,1
train,13043,1,1
train,13044,1,1
train,13045,1,1
train,13046,1,0
train,13047,1,1
train,13048,1,1
train,13049,1,1
train,13050,1,1
train,13051,1,1
train,13052,1,1
train,13053,1,1
train,13054,1,1
train,13055,1,1
train,13056,1,1
train,13057,1,1
train,13058,1,1
train,13059,1,1
train,13060,1,1
train,13061,1,1
train,13062,1,1
train,13063,1,1
train,13064,1,1
train,13065,1,4
train,13066,1,1
train,13067,1,1
train,13068,1,1
train,13069,1,1
train,13070,1,1
train,13071,1,1
train,13072,1,1
train,13073,1,1
train,13074,1,1
train,13075,1,1
train,13076,1,1
train,13077,1,1
train,13078,1,1
train,13079,1,1
train,13080,1,1
train,13081,1,1
train,13082,1,1
train,13083,1,1
train,13084,1,1
train,13085,1,1
train,13086,1,1
train,13087,1,1
train,13088,1,1
train,13089,1,1
train,13090,1,1
train,13091,1,1
train,13092,1,1
train,13093,2,0
train,13094,2,5
train,13095,2,1
train,13096,2,1
train,13097,2,4
train,13098,2,0
train,13099,2,1
train,13100,2,1
train,13101,2,1
train,13102,2,1
train,13103,2,0
train,13104,2,6
train,13105,2,1
train,13106,2,0
train,13107,2,4
train,13108,2,4
train,13109,2,4
train,13110,2,1
train,13111,2,1
train,13112,2,0
train,13113,2,1
train,13114,2,1
train,13115,2,1
train,13116,2,4
train,13117,2,4
train,13118,2,5
train,13119,2,1
train,13120,2,1
train,13121,2,2
train,13122,2,0
train,13123,2,1
train,13124,2,1
train,13125,2,1
train,13126,2,1
train,13127,2,1
train,13128,2,2
train,13129,2,1
train,13130,2,0
train,13131,2,1
train,13132,2,1
train,13133,2,1
train,13134,2,1
train,13135,2,4
train,13136,2,0
train,13137,2,1
train,13138,2,6
train,13139,2,1
train,13140,2,4
train,13141,2,0
train,13142,2,0
train,13143,2,1
train,13144,2,2
train,13145,2,0
train,13146,2,1
train,13147,2,1
train,13148,2,4
train,13149,2,0
train,13150,2,1
train,13151,2,0
train,13152,2,1
train,13153,2,0
train,13154,2,1
train,13155,2,2
train,13156,2,4
train,13157,2,1
train,13158,2,4
train,13159,2,2
train,13160,2,0
train,13161,2,6
train,13162,2,1
train,13163,2,4
train,13164,2,1
train,13165,2,1
train,13166,2,0
train,13167,2,1
train,13168,2,4
train,13169,2,0
train,13170,2,6
train,13171,2,1
train,13172,2,5
train,13173,2,1
train,13174,2,1
train,13175,2,1
train,13176,2,1
train,13177,2,1
train,13178,2,5
train,13179,2,0
train,13180,2,1
train,13181,2,1
train,13182,2,1
train,13183,2,2
train,13184,2,1
train,13185,2,1
train,13186,2,1
train,13187,2,0
train,13188,2,4
train,13189,2,1
train,13190,2,1
train,13191,2,1
train,13192,2,1
train,13193,2,4
train,13194,2,1
train,13195,2,1
train,13196,2,1
train,13197,2,4
train,13198,2,0
train,13199,2,6
train,13200,2,1
train,13201,2,4
train,13202,2,1
train,13203,2,1
train,13204,2,1
train,13205,2,4
train,13206,2,6
train,13207,2,1
train,13208,2,2
train,13209,2,2
train,13210,2,1
train,13211,2,1
train,13212,2,1
train,13213,2,1
train,13214,2,0
train,13215,2,0
train,13216,2,6
train,13217,2,1
train,13218,2,1
train,13219,2,2
train,13220,2,4
train,13221,2,1
train,13222,2,4
train,13223,2,1
train,13224,2,4
train,13225,2,0
train,13226,2,1
train,13227,2,1
train,13228,2,2
train,13229,2,1
train,13230,2,4
train,13231,2,4
train,13232,2,4
train,13233,2,1
train,13234,2,1
train,13235,2,0
train,13236,2,0
train,13237,2,0
train,13238,2,1
train,13239,2,1
train,13240,2,1
train,13241,2,0
train,13242,2,1
train,13243,2,1
train,13244,2,0
train,13245,2,1
train,13246,2,1
train,13247,2,2
train,13248,2,1
train,13249,2,1
train,13250,2,1
train,13251,2,1
train,13252,2,1
train,13253,2,1
train,13254,2,1
train,13255,2,1
train,13256,2,0
train,13257,2,5
train,13258,2,1
train,13259,2,1
train,13260,2,1
train,13261,2,1
train,13262,2,1
train,13263,2,1
train,13264,2,0
train,13265,2,1
train,13266,2,0
train,13267,2,0
train,13268,2,1
train,13269,2,4
train,13270,2,0
train,13271,2,1
train,13272,2,1
train,13273,2,1
train,13274,2,1
train,13275,2,0
train,13276,2,0
train,13277,2,1
train,13278,2,0
train,13279,2,1
train,13280,2,1
train,13281,2,1
train,13282,2,4
train,13283,2,4
train,13284,2,0
train,13285,2,1
train,13286,2,1
train,13287,2,1
train,13288,2,1
train,13289,2,0
train,13290,2,1
train,13291,2,1
train,13292,2,4
train,13293,2,2
train,13294,2,4
train,13295,2,1
train,13296,2,0
train,13297,2,2
train,13298,2,2
train,13299,2,1
train,13300,2,2
train,13301,2,0
train,13302,2,2
train,13303,2,3
train,13304,2,0
train,13305,2,4
train,13306,2,1
train,13307,2,1
train,13308,2,0
train,13309,2,1
train,13310,2,4
train,13311,2,4
train,13312,2,1
train,13313,2,4
train,13314,2,4
train,13315,2,1
train,13316,2,1
train,13317,2,2
train,13318,2,1
train,13319,2,0
train,13320,2,1
train,13321,2,2
train,13322,2,4
train,13323,2,1
train,13324,2,4
train,13325,2,0
train,13326,2,4
train,13327,2,1
train,13328,2,1
train,13329,2,1
train,13330,2,0
train,13331,2,1
train,13332,2,1
train,13333,2,4
train,13334,2,1
train,13335,2,4
train,13336,2,0
train,13337,2,1
train,13338,2,1
train,13339,2,1
train,13340,2,0
train,13341,2,0
train,13342,2,1
train,13343,2,7
train,13344,2,1
train,13345,2,1
train,13346,2,1
train,13347,2,1
train,13348,2,1
train,13349,2,1
train,13350,2,1
train,13351,2,4
train,13352,2,4
train,13353,2,1
train,13354,2,0
train,13355,2,1
train,13356,2,1
train,13357,2,1
train,13358,2,0
train,13359,2,2
train,13360,2,3
train,13361,2,1
train,13362,2,1
train,13363,2,0
train,13364,2,1
train,13365,2,4
train,13366,2,0
train,13367,2,1
train,13368,2,0
train,13369,2,5
train,13370,2,4
train,13371,2,1
train,13372,2,0
train,13373,2,4
train,13374,2,1
train,13375,2,4
train,13376,2,0
train,13377,2,1
train,13378,2,0
train,13379,2,1
train,13380,2,1
train,13381,2,0
train,13382,2,0
train,13383,2,1
train,13384,2,1
train,13385,2,1
train,13386,2,1
train,13387,2,0
train,13388,2,1
train,13389,2,1
train,13390,2,1
train,13391,2,1
train,13392,2,1
train,13393,2,2
train,13394,2,1
train,13395,2,1
train,13396,2,2
train,13397,2,1
train,13398,2,0
train,13399,2,0
train,13400,2,4
train,13401,2,1
train,13402,2,1
train,13403,2,1
train,13404,2,4
train,13405,2,1
train,13406,2,4
train,13407,2,1
train,13408,2,1
train,13409,2,1
train,13410,2,1
train,13411,2,1
train,13412,2,0
train,13413,2,1
train,13414,2,0
train,13415,2,1
train,13416,2,1
train,13417,2,1
train,13418,2,0
train,13419,2,4
train,13420,2,1
train,13421,2,4
train,13422,2,1
train,13423,2,0
train,13424,2,4
train,13425,2,1
train,13426,2,1
train,13427,2,0
train,13428,2,1
train,13429,2,1
train,13430,2,1
train,13431,2,0
train,13432,2,1
train,13433,2,0
train,13434,2,1
train,13435,2,1
train,13436,2,1
train,13437,2,0
train,13438,2,4
train,13439,2,1
train,13440,2,0
train,13441,2,4
train,13442,2,1
train,13443,2,0
train,13444,2,2
train,13445,2,1
train,13446,2,0
train,13447,2,4
train,13448,2,1
train,13449,2,1
train,13450,2,0
train,13451,2,1
train,13452,2,0
train,13453,2,1
train,13454,2,1
train,13455,2,6
train,13456,2,2
train,13457,2,1
train,13458,2,4
train,13459,2,1
train,13460,2,1
train,13461,2,0
train,13462,2,0
train,13463,2,1
train,13464,2,1
train,13465,2,0
train,13466,2,2
train,13467,2,4
train,13468,2,1
train,13469,2,1
train,13470,2,0
train,13471,2,1
train,13472,2,1
train,13473,2,6
train,13474,2,0
train,13475,2,0
train,13476,2,1
train,13477,2,1
train,13478,2,0
train,13479,2,0
train,13480,2,1
train,13481,2,2
train,13482,2,1
train,13483,2,0
train,13484,2,1
train,13485,2,4
train,13486,2,1
train,13487,2,1
train,13488,2,0
train,13489,2,2
train,13490,2,1
train,13491,2,4
train,13492,2,1
train,13493,2,0
train,13494,2,6
train,13495,2,1
train,13496,2,1
train,13497,2,1
train,13498,2,1
train,13499,2,1
train,13500,2,1
train,13501,2,4
train,13502,2,2
train,13503,2,0
train,13504,2,1
train,13505,2,1
train,13506,2,1
train,13507,2,4
train,13508,2,0
train,13509,2,0
train,13510,2,1
train,13511,2,1
train,13512,2,0
train,13513,2,0
train,13514,2,0
train,13515,2,1
train,13516,2,1
train,13517,2,1
train,13518,2,0
train,13519,2,1
train,13520,2,4
train,13521,2,0
train,13522,2,6
train,13523,2,4
train,13524,2,1
train,13525,2,1
train,13526,2,0
train,13527,2,0
train,13528,2,1
train,13529,2,1
train,13530,2,0
train,13531,2,1
train,13532,2,1
train,13533,2,0
train,13534,2,0
train,13535,2,1
train,13536,2,1
train,13537,2,1
train,13538,2,1
train,13539,2,1
train,13540,2,0
train,13541,2,4
train,13542,2,1
train,13543,2,3
train,13544,2,0
train,13545,2,4
train,13546,2,1
train,13547,2,1
train,13548,2,0
train,13549,2,1
train,13550,2,1
train,13551,2,4
train,13552,2,1
train,13553,2,0
train,13554,2,0
train,13555,2,0
train,13556,2,2
train,13557,2,0
train,13558,2,4
train,13559,2,1
train,13560,2,0
train,13561,2,0
train,13562,2,1
train,13563,2,1
train,13564,2,0
train,13565,2,0
train,13566,2,1
train,13567,2,1
train,13568,2,4
train,13569,2,1
train,13570,2,4
train,13571,2,0
train,13572,2,0
train,13573,2,1
train,13574,2,2
train,13575,2,0
train,13576,2,1
train,13577,2,2
train,13578,2,1
train,13579,2,1
train,13580,2,4
train,13581,2,0
train,13582,2,4
train,13583,2,1
train,13584,2,4
train,13585,2,1
train,13586,2,0
train,13587,2,0
train,13588,2,1
train,13589,2,1
train,13590,2,1
train,13591,2,1
train,13592,2,1
train,13593,2,1
train,13594,2,1
train,13595,2,1
train,13596,2,4
train,13597,2,1
train,13598,2,1
train,13599,2,4
train,13600,2,1
train,13601,2,1
train,13602,2,0
train,13603,2,2
train,13604,2,2
train,13605,2,1
train,13606,2,5
train,13607,2,1
train,13608,2,0
train,13609,2,0
train,13610,2,1
train,13611,2,1
train,13612,2,4
train,13613,2,1
train,13614,2,1
train,13615,2,0
train,13616,2,6
train,13617,2,0
train,13618,2,0
train,13619,2,1
train,13620,2,1
train,13621,2,1
train,13622,2,1
train,13623,2,1
train,13624,2,0
train,13625,2,1
train,13626,2,1
train,13627,2,4
train,13628,2,1
train,13629,2,1
train,13630,2,1
train,13631,2,0
train,13632,2,1
train,13633,2,1
train,13634,2,1
train,13635,2,1
train,13636,2,4
train,13637,2,1
train,13638,2,1
train,13639,2,1
train,13640,2,4
train,13641,2,0
train,13642,2,1
train,13643,2,0
train,13644,2,1
train,13645,2,2
train,13646,2,1
train,13647,2,4
train,13648,2,0
train,13649,2,1
train,13650,2,1
train,13651,2,1
train,13652,2,1
train,13653,2,0
train,13654,2,0
train,13655,2,1
train,13656,2,1
train,13657,2,2
train,13658,2,1
train,13659,2,2
train,13660,2,1
train,13661,2,0
train,13662,2,0
train,13663,2,1
train,13664,2,1
train,13665,2,1
train,13666,2,0
train,13667,2,1
train,13668,2,1
train,13669,2,1
train,13670,2,1
train,13671,2,0
train,13672,2,0
train,13673,2,4
train,13674,2,4
train,13675,2,7
train,13676,2,0
train,13677,2,0
train,13678,2,1
train,13679,2,4
train,13680,2,1
train,13681,2,4
train,13682,2,2
train,13683,2,1
train,13684,2,1
train,13685,2,0
train,13686,2,1
train,13687,2,1
train,13688,2,4
train,13689,2,1
train,13690,2,0
train,13691,2,1
train,13692,2,1
train,13693,2,1
train,13694,2,1
train,13695,2,0
train,13696,2,1
train,13697,2,1
train,13698,2,0
train,13699,2,0
train,13700,2,6
train,13701,2,1
train,13702,2,2
train,13703,2,0
train,13704,2,0
train,13705,2,1
train,13706,2,6
train,13707,2,4
train,13708,2,0
train,13709,2,4
train,13710,2,1
train,13711,2,1
train,13712,2,1
train,13713,2,1
train,13714,2,1
train,13715,2,5
train,13716,2,1
train,13717,2,1
train,13718,2,1
train,13719,2,1
train,13720,2,1
train,13721,2,0
train,13722,2,1
train,13723,2,6
train,13724,2,1
train,13725,2,1
train,13726,2,1
train,13727,2,0
train,13728,2,0
train,13729,2,1
train,13730,2,0
train,13731,2,4
train,13732,2,1
train,13733,2,4
train,13734,2,3
train,13735,2,4
train,13736,2,1
train,13737,2,1
train,13738,2,4
train,13739,2,1
train,13740,2,4
train,13741,2,2
train,13742,2,0
train,13743,2,1
train,13744,2,4
train,13745,2,1
train,13746,2,0
train,13747,2,1
train,13748,2,4
train,13749,2,1
train,13750,2,1
train,13751,2,1
train,13752,2,1
train,13753,2,1
train,13754,2,1
train,13755,2,1
train,13756,2,6
train,13757,2,0
train,13758,2,6
train,13759,2,1
train,13760,2,4
train,13761,2,4
train,13762,2,2
train,13763,2,5
train,13764,2,1
train,13765,2,1
train,13766,2,0
train,13767,2,0
train,13768,2,0
train,13769,2,1
train,13770,2,7
train,13771,2,4
train,13772,2,0
train,13773,2,1
train,13774,2,1
train,13775,2,1
train,13776,2,0
train,13777,2,1
train,13778,2,1
train,13779,2,0
train,13780,2,1
train,13781,2,1
train,13782,2,1
train,13783,2,1
train,13784,2,1
train,13785,2,1
train,13786,2,1
train,13787,2,1
train,13788,2,4
train,13789,2,1
train,13790,2,1
train,13791,2,2
train,13792,2,4
train,13793,2,2
train,13794,2,0
train,13795,2,4
train,13796,2,1
train,13797,2,0
train,13798,2,0
train,13799,2,0
train,13800,2,1
train,13801,2,1
train,13802,2,1
train,13803,2,1
train,13804,2,1
train,13805,2,4
train,13806,2,1
train,13807,2,1
train,13808,2,4
train,13809,2,1
train,13810,2,2
train,13811,2,2
train,13812,2,1
train,13813,2,4
train,13814,2,0
train,13815,2,0
train,13816,2,4
train,13817,2,0
train,13818,2,1
train,13819,2,1
train,13820,2,1
train,13821,2,1
train,13822,2,4
train,13823,2,1
train,13824,2,1
train,13825,2,1
train,13826,2,1
train,13827,2,4
train,13828,2,0
train,13829,2,4
train,13830,2,1
train,13831,2,2
train,13832,2,1
train,13833,2,1
train,13834,2,1
train,13835,2,1
train,13836,2,0
train,13837,2,1
train,13838,2,1
train,13839,2,4
train,13840,2,4
train,13841,2,4
train,13842,2,4
train,13843,2,4
train,13844,2,0
train,13845,2,1
train,13846,2,0
train,13847,2,1
train,13848,2,5
train,13849,2,1
train,13850,2,4
train,13851,2,1
train,13852,2,1
train,13853,2,6
train,13854,2,0
train,13855,2,2
train,13856,2,1
train,13857,2,1
train,13858,2,1
train,13859,2,1
train,13860,2,2
train,13861,2,1
train,13862,2,1
train,13863,2,1
train,13864,2,1
train,13865,2,4
train,13866,2,4
train,13867,2,0
train,13868,2,1
train,13869,2,1
train,13870,2,0
train,13871,2,1
train,13872,2,0
train,13873,2,0
train,13874,2,6
train,13875,2,1
train,13876,2,1
train,13877,2,0
train,13878,2,1
train,13879,2,0
train,13880,2,4
train,13881,2,4
train,13882,2,4
train,13883,2,1
train,13884,2,0
train,13885,2,6
train,13886,2,1
train,13887,2,1
train,13888,2,1
train,13889,2,0
train,13890,2,1
train,13891,2,1
train,13892,2,1
train,13893,2,2
train,13894,2,4
train,13895,2,1
train,13896,2,4
train,13897,2,4
train,13898,2,1
train,13899,2,6
train,13900,2,1
train,13901,2,1
train,13902,2,2
train,13903,2,1
train,13904,2,1
train,13905,2,1
train,13906,2,0
train,13907,2,2
train,13908,2,1
train,13909,2,1
train,13910,2,1
train,13911,2,0
train,13912,2,0
train,13913,2,2
train,13914,2,1
train,13915,2,1
train,13916,2,5
train,13917,2,1
train,13918,2,1
train,13919,2,1
train,13920,2,0
train,13921,2,1
train,13922,2,0
train,13923,2,1
train,13924,2,1
train,13925,2,0
train,13926,2,0
train,13927,2,1
train,13928,2,4
train,13929,2,1
train,13930,2,0
train,13931,2,1
train,13932,2,1
train,13933,2,0
train,13934,2,1
train,13935,2,1
train,13936,2,1
train,13937,2,4
train,13938,2,1
train,13939,2,0
train,13940,2,1
train,13941,2,1
train,13942,2,1
train,13943,2,1
train,13944,2,4
train,13945,2,0
train,13946,2,1
train,13947,2,1
train,13948,2,1
train,13949,2,3
train,13950,2,1
train,13951,2,1
train,13952,2,1
train,13953,2,5
train,13954,2,0
train,13955,2,4
train,13956,2,1
train,13957,2,1
train,13958,2,4
train,13959,2,2
train,13960,2,1
train,13961,2,1
train,13962,2,1
train,13963,2,1
train,13964,2,2
train,13965,2,0
train,13966,2,1
train,13967,2,6
train,13968,2,4
train,13969,2,2
train,13970,2,0
train,13971,2,1
train,13972,2,1
train,13973,2,1
train,13974,2,0
train,13975,2,1
train,13976,2,1
train,13977,2,2
train,13978,2,4
train,13979,2,4
train,13980,2,0
train,13981,2,1
train,13982,2,1
train,13983,2,4
train,13984,2,4
train,13985,2,1
train,13986,2,6
train,13987,2,0
train,13988,2,4
train,13989,2,1
train,13990,2,2
train,13991,2,1
train,13992,2,0
train,13993,2,2
train,13994,2,1
train,13995,2,1
train,13996,2,1
train,13997,2,0
train,13998,2,1
train,13999,2,0
train,14000,2,4
train,14001,2,1
train,14002,2,6
train,14003,2,1
train,14004,2,1
train,14005,2,0
train,14006,2,4
train,14007,2,1
train,14008,2,0
train,14009,2,1
train,14010,2,0
train,14011,2,0
train,14012,2,2
train,14013,2,4
train,14014,2,1
train,14015,2,6
train,14016,2,1
train,14017,2,4
train,14018,2,1
train,14019,2,4
train,14020,2,6
train,14021,2,1
train,14022,2,1
train,14023,2,0
train,14024,2,1
train,14025,2,4
train,14026,2,1
train,14027,2,2
train,14028,2,1
train,14029,2,1
train,14030,2,2
train,14031,2,0
train,14032,2,1
train,14033,2,1
train,14034,2,4
train,14035,2,1
train,14036,2,4
train,14037,2,4
train,14038,2,4
train,14039,2,4
train,14040,2,4
train,14041,2,0
train,14042,2,4
train,14043,2,1
train,14044,2,1
train,14045,2,1
train,14046,2,1
train,14047,2,4
train,14048,2,1
train,14049,2,0
train,14050,2,4
train,14051,2,4
train,14052,2,1
train,14053,2,1
train,14054,2,5
train,14055,2,1
train,14056,2,1
train,14057,2,0
train,14058,2,4
train,14059,2,0
train,14060,2,1
train,14061,2,0
train,14062,2,1
train,14063,2,0
train,14064,2,1
train,14065,2,1
train,14066,2,4
train,14067,2,1
train,14068,2,0
train,14069,2,0
train,14070,2,6
train,14071,2,1
train,14072,2,1
train,14073,2,1
train,14074,2,1
train,14075,2,1
train,14076,2,3
train,14077,2,1
train,14078,2,0
train,14079,2,0
train,14080,2,1
train,14081,2,4
train,14082,2,1
train,14083,2,0
train,14084,2,1
train,14085,2,1
train,14086,2,4
train,14087,2,1
train,14088,2,1
train,14089,2,2
train,14090,2,2
train,14091,2,0
train,14092,2,1
train,14093,2,4
train,14094,2,4
train,14095,2,2
train,14096,2,1
train,14097,2,1
train,14098,2,1
train,14099,2,0
train,14100,2,4
train,14101,2,0
train,14102,2,1
train,14103,2,0
train,14104,2,5
train,14105,2,0
train,14106,2,2
train,14107,2,1
train,14108,2,4
train,14109,2,1
train,14110,2,1
train,14111,2,1
train,14112,2,1
train,14113,2,2
train,14114,2,0
train,14115,2,1
train,14116,2,0
train,14117,2,4
train,14118,2,1
train,14119,2,2
train,14120,2,4
train,14121,2,2
train,14122,2,1
train,14123,2,0
train,14124,2,1
train,14125,2,1
train,14126,2,4
train,14127,2,4
train,14128,2,1
train,14129,2,1
train,14130,2,1
train,14131,2,1
train,14132,2,1
train,14133,2,1
train,14134,2,1
train,14135,2,1
train,14136,2,1
train,14137,2,1
train,14138,2,0
train,14139,2,1
train,14140,2,2
train,14141,2,0
train,14142,2,0
train,14143,2,1
train,14144,2,4
train,14145,2,1
train,14146,2,1
train,14147,2,1
train,14148,2,1
train,14149,2,1
train,14150,2,1
train,14151,2,0
train,14152,2,0
train,14153,2,5
train,14154,2,1
train,14155,2,1
train,14156,2,4
train,14157,2,1
train,14158,2,0
train,14159,2,5
train,14160,2,1
train,14161,2,1
train,14162,2,1
train,14163,2,1
train,14164,2,0
train,14165,2,1
train,14166,2,4
train,14167,2,1
train,14168,2,1
train,14169,2,1
train,14170,2,1
train,14171,2,1
train,14172,2,4
train,14173,2,1
train,14174,2,1
train,14175,2,1
train,14176,2,1
train,14177,2,1
train,14178,2,0
train,14179,2,1
train,14180,2,2
train,14181,2,1
train,14182,2,0
train,14183,2,1
train,14184,2,1
train,14185,2,0
train,14186,2,1
train,14187,2,0
train,14188,2,1
train,14189,2,1
train,14190,2,0
train,14191,2,0
train,14192,2,6
train,14193,2,1
train,14194,2,1
train,14195,2,1
train,14196,2,0
train,14197,2,4
train,14198,2,1
train,14199,2,1
train,14200,2,0
train,14201,2,0
train,14202,2,1
train,14203,2,1
train,14204,2,4
train,14205,2,0
train,14206,2,4
train,14207,2,1
train,14208,2,1
train,14209,2,1
train,14210,2,1
train,14211,2,1
train,14212,2,7
train,14213,2,1
train,14214,2,1
train,14215,2,1
train,14216,2,1
train,14217,2,4
train,14218,2,0
train,14219,2,4
train,14220,2,2
train,14221,2,1
train,14222,2,4
train,14223,2,1
train,14224,2,1
train,14225,2,1
train,14226,2,4
train,14227,2,1
train,14228,2,4
train,14229,2,0
train,14230,2,1
train,14231,2,1
train,14232,2,1
train,14233,2,4
train,14234,2,1
train,14235,2,4
train,14236,2,1
train,14237,2,4
train,14238,2,1
train,14239,2,1
train,14240,2,4
train,14241,2,1
train,14242,2,0
train,14243,2,1
train,14244,2,1
train,14245,2,6
train,14246,2,4
train,14247,2,1
train,14248,2,1
train,14249,2,4
train,14250,2,1
train,14251,2,1
train,14252,2,1
train,14253,2,1
train,14254,2,1
train,14255,2,4
train,14256,2,1
train,14257,2,1
train,14258,2,0
train,14259,2,5
train,14260,2,1
train,14261,2,2
train,14262,2,1
train,14263,2,1
train,14264,2,0
train,14265,2,0
train,14266,2,1
train,14267,2,1
train,14268,2,0
train,14269,2,1
train,14270,2,4
train,14271,2,4
train,14272,2,4
train,14273,2,1
train,14274,2,0
train,14275,2,4
train,14276,2,1
train,14277,2,2
train,14278,2,0
train,14279,2,1
train,14280,2,0
train,14281,2,6
train,14282,2,1
train,14283,2,1
train,14284,2,1
train,14285,2,2
train,14286,2,0
train,14287,2,1
